ds,yhat,yhat_lower,yhat_upper
2024-03-26,117.55432226918627,111.55265739308747,123.68368971782189
2024-03-27,118.38754500256339,111.85486528676005,123.93638651431664
2024-03-28,117.81989165336665,111.2265615363332,124.02737510998921
2024-03-29,118.96452855143792,112.94425677312289,125.05867334878636
2024-03-30,118.29883060631366,111.8322586882559,124.46412858195227
2024-03-31,118.69341363909257,113.03821633756218,124.7384320379807
2024-04-01,118.93817503177834,112.47538200929168,125.1147021657446
2024-04-02,117.94877162399531,111.77064931480173,123.99399699665875
2024-04-03,118.8713091175035,112.7318088852714,124.79256177304782
2024-04-04,118.38366294431398,112.23485206847373,124.68165266531426
2024-04-05,119.5967456717042,113.12107724921358,125.8307906350742
2024-04-06,118.98596048148201,112.8978574622753,125.21202774903834
2024-04-07,119.42027942247402,113.40635925882337,125.53286124761591
2024-04-08,119.68832105738548,113.54634683297856,125.65970511167589
2024-04-09,118.7048554447571,112.62261029601626,124.74266418563533
2024-04-10,119.61551001508141,113.47962187437045,125.90684391919686
2024-04-11,119.09809590329382,113.15694740996906,125.00212019762263
2024-04-12,120.26386973769712,114.00448460733402,126.24792914735357
2024-04-13,119.58897066341596,113.7935103423598,125.90211120520671
2024-04-14,119.94347186779667,113.6917830567722,126.14673422213694
2024-04-15,120.11742207187788,113.70874948563387,125.92035119932956
2024-04-16,119.0273060554185,113.07224098135441,125.37111710686465
2024-04-17,119.8206991294141,113.3745302368939,126.1758118128907
2024-04-18,119.177536667582,113.55498320985721,125.48957291566097
2024-04-19,120.21131539100935,114.09846595581362,126.79482726497328
2024-04-20,119.4004679794445,113.05870893967113,125.60090541395554
2024-04-21,119.61735209783285,112.79539109584769,125.37271992492197
2024-04-22,119.65423112970802,113.47105927147469,125.42997270806026
2024-04-23,118.4296774286824,112.61350172865497,124.40744385334342
2024-04-24,119.09317463134718,112.93142464219493,125.06984116076438
2024-04-25,118.3263416022169,111.94540105044659,124.57182088685153
2024-04-26,119.2440959518353,113.3860394140198,125.47978526012541
2024-04-27,118.32599969974781,112.16021791337549,124.3646699254839
2024-04-28,118.44522889153347,112.1198353457083,124.40393745505038
2024-04-29,118.39454488391858,112.4516018021294,124.54141099663393
2024-04-30,117.09269822270015,111.07901811828627,122.81522124751568
2024-05-01,117.68904145931798,111.32177170891792,123.87905602784346
2024-05-02,116.86477297620647,111.16719970792454,123.20984049385868
2024-05-03,117.73412897590359,111.22648339485873,124.14953389963094
2024-05-04,116.77576515938055,110.24877775364457,122.96043476906634
2024-05-05,116.86176863045537,110.65743890489978,122.94922125843732
2024-05-06,116.78367628413248,110.2340617943063,122.8918222410226
2024-05-07,115.45892899995869,109.20099167927047,121.7745915826884
2024-05-08,116.03553631510647,110.09021112165166,121.86638986488086
2024-05-09,115.19337191333089,108.74174787174523,121.14647362755198
2024-05-10,116.04541539056656,109.67732727168077,122.23439716053271
2024-05-11,115.0691801929574,109.02922951212764,121.0851577321136
2024-05-12,115.13576675979543,109.3278389107376,121.55257292823619
2024-05-13,115.0359157946902,108.64621664659549,121.00371072167535
2024-05-14,113.68648987322388,107.58589350768567,119.4831269938685
2024-05-15,114.23515717672068,108.04930264902721,120.39121032150082
2024-05-16,113.36169710679,107.28717045083029,119.52419859131203
2024-05-17,114.17924293437429,107.96945290000697,120.3519330727918
2024-05-18,113.16570138443542,107.50340429829816,119.43418410193284
2024-05-19,113.19278849748004,107.13558055818059,119.35516070952183
2024-05-20,113.05205729462263,107.32296141135421,119.0637763934654
2024-05-21,111.66134633407772,105.71486380519586,117.91645117202927
2024-05-22,112.16942407634416,105.8944752419907,118.75067675510375
2024-05-23,111.2572501534876,104.85920332475487,117.53201126513652
2024-05-24,112.03917020697483,105.7651527198148,118.48564013297745
2024-05-25,110.99428582863538,104.6856656899703,117.19230841210384
2024-05-26,110.99544064941806,104.93010551113726,117.24796291213744
2024-05-27,110.83519982235599,104.16362296070899,116.91540079524285
2024-05-28,109.43225366740687,103.59556844534036,115.5253314948625
2024-05-29,109.93602197847432,103.69168606785612,116.27966910537302
2024-05-30,109.02788154651856,102.82604704236164,115.7125089372024
2024-05-31,109.82233477562959,103.40184548988952,116.04030959353399
2024-06-01,108.79836197571437,102.44013050577077,115.29453493259875
2024-06-02,108.8283991029526,102.30371580899825,115.28893542130422
2024-06-03,108.70431864672112,102.57493291471074,114.67356137895091
2024-06-04,107.34384456682625,101.22143803043669,113.43836733566793
2024-06-05,107.89517760044261,101.8024457779565,114.0512596048353
2024-06-06,107.03825297264953,100.78537329847474,113.4998910620234
2024-06-07,107.88594761526667,101.18182583685598,114.16588461506721
2024-06-08,106.91547835063032,100.56634505248722,113.33286196576826
2024-06-09,106.99743148578591,100.99378990381324,113.30326618972471
2024-06-10,106.92179995561138,100.54790742652709,113.15518380416052
2024-06-11,105.60445719577376,99.47153451630327,111.84676671356223
2024-06-12,106.1918422271903,99.70723778826505,112.38362088957165
2024-06-13,105.36227609020827,99.00719444696769,111.2554719230241
2024-06-14,106.22722483757333,99.94007108297404,112.15750207813389
2024-06-15,105.26274870695441,99.29564845093479,111.62845790720631
2024-06-16,105.33857620017335,99.20096582099585,111.49760544907298
2024-06-17,105.24417766224383,98.9601886188416,111.13392987283042
2024-06-18,103.89526621866845,97.15073694610048,110.08459940631238
2024-06-19,104.43849949808629,98.56787929837778,110.63812248928193
2024-06-20,103.55280152730988,97.39686568110848,109.62280401716336
2024-06-21,104.35061958684653,98.12648481085708,110.63569582933943
2024-06-22,103.30935558606112,97.21906855268769,108.88519396656713
2024-06-23,103.30041095494339,96.66173330233318,109.27442124522588
2024-06-24,103.1152203025032,96.68599458046796,109.08225897858506
2024-06-25,101.67170267114324,95.34086763450472,107.61803053270675
2024-06-26,102.11890510934849,95.93165618545035,108.35812669319378
2024-06-27,101.13825952362508,95.28956899370482,107.65150873411633
2024-06-28,101.84476940967895,95.35536498464562,107.75591769265169
2024-06-29,100.71836800946687,94.42109523000191,106.85808137290275
2024-06-30,100.63288903186447,93.74566911095457,106.79663208632476
2024-07-01,100.38202736045517,94.28385594163723,106.80330188584985
2024-07-02,98.88572077782332,92.59083671487915,104.98364418949865
2024-07-03,99.29472955489894,93.00000796626053,105.593787637767
2024-07-04,98.29183686549636,92.23591705886038,104.37765958491549
2024-07-05,98.99298843531048,92.64431784543928,104.80834967354386
2024-07-06,97.87861453473866,91.67202131658543,104.1945651876292
2024-07-07,97.82257671959033,91.44347573067694,104.67286248481872
2024-07-08,97.61811767104291,91.97517089695839,104.17895388691652
2024-07-09,96.18424572181134,89.7917804146882,102.10880575581044
2024-07-10,96.67033108214787,90.24572231453439,102.54480029483615
2024-07-11,95.7573364883636,90.15739999120851,101.86910327637924
2024-07-12,96.5590000445146,90.21816003918589,102.96715808241798
2024-07-13,95.55321233970467,89.24263830969355,100.90930630576398
2024-07-14,95.61102885503152,89.53263524004842,102.0969452251895
2024-07-15,95.52269429484846,88.93861436353637,101.54161033423951
2024-07-16,94.20410842442988,87.82673679270418,100.44808915262865
2024-07-17,94.80150821144386,88.7398924422022,101.17487926034926
2024-07-18,93.99278659085532,87.66986569305519,100.19643969136645
2024-07-19,94.88876313861334,88.66293469335739,101.00311997009915
2024-07-20,93.96464621774678,87.57746621752918,100.08263102958624
2024-07-21,94.08912513834771,87.9468209694136,100.52769555211194
2024-07-22,94.0504666101003,87.84860225882463,99.82348536555276
2024-07-23,92.76304290632609,86.62691755623108,98.81541497924816
2024-07-24,93.3720646097183,86.7437480878573,99.54472949288248
2024-07-25,92.55493666302527,86.55656883972885,99.02308855516145
2024-07-26,93.42255175740164,87.3458033489773,99.45076266450728
2024-07-27,92.45075977528055,86.36325892992164,98.63970515471027
2024-07-28,92.50945141002211,86.19247373890717,98.83860989391422
2024-07-29,92.38863026676594,85.8140334531938,98.09456547031114
2024-07-30,91.00490133903398,84.61562297740095,97.62191307911056
2024-07-31,91.5061496471777,85.10802679731421,97.89333583145542
2024-08-01,90.57282909762742,84.10514676209148,96.9619006346797
2024-08-02,91.31917731664446,85.01694663261439,97.87414402218255
2024-08-03,90.22459723741314,83.5956449604825,96.12754330483894
2024-08-04,90.1626459099573,83.55958201450538,96.5868131550684
2024-08-05,89.92700740746726,83.95398121961648,96.51809784117137
2024-08-06,88.43788044357204,82.34610677711326,94.60361816552938
2024-08-07,88.84655727890666,82.51157110379525,95.00538609258763
2024-08-08,87.83661678351899,81.54562123929256,94.19956738661568
2024-08-09,88.52505008848459,82.49881657012976,94.70936226716256
2024-08-10,87.39356218682929,81.49326494568639,93.55890212659975
2024-08-11,87.31749225603284,81.25678399623088,93.59044291917937
2024-08-12,87.0917315965968,80.82694989901859,93.24768412117659
2024-08-13,85.6370714595115,80.01040281327961,92.11308942233522
2024-08-14,86.10475859351841,80.22132939792587,92.16969260488352
2024-08-15,85.17768216484777,78.72148373453402,91.71667121249716
2024-08-16,85.97151084188602,79.98043589511248,92.19689735597028
2024-08-17,84.96602321622137,78.58547062914867,91.3114218397021
2024-08-18,85.0340737042471,78.54022661125781,91.0263939074099
2024-08-19,84.9675717065286,78.75285918886448,91.16342655380376
2024-08-20,83.68390474078923,77.77167141991899,89.84499185194807
2024-08-21,84.33058142013587,78.20280588304938,90.94357153359306
2024-08-22,83.58651562001086,77.48094501171254,90.1325800933552
2024-08-23,84.56326802950072,78.15131751259644,90.73641165778132
2024-08-24,83.73648544483726,77.56955633970856,89.63796449957115
2024-08-25,83.97497699617453,77.86976843410552,90.68555276742396
2024-08-26,84.06680207398436,77.98587368864881,90.5529352183869
2024-08-27,82.92579768579212,76.72565897307798,88.7965011725423
2024-08-28,83.69631823895666,77.4119430133231,89.7207006438707
2024-08-29,83.0546064071275,76.32317156094712,89.06168112483394
2024-08-30,84.11010885539535,77.7842957706617,90.25539881513453
2024-08-31,83.33697509585195,77.16718241610324,89.60881156325321
2024-09-01,83.60317697195713,77.2837533445927,89.97157957620057
2024-09-02,83.69662228776056,77.55877793352659,89.48687247925182
2024-09-03,82.5316895412593,76.24102138318013,88.96567549595203
2024-09-04,83.25395648789029,76.98630952485202,89.47888337169287
2024-09-05,82.54154143345863,76.04998412144307,88.84662778367625
2024-09-06,83.50637177897246,76.89102850663264,89.35620053189434
2024-09-07,82.62561932331887,76.24074582552245,88.79898694232088
2024-09-08,82.77074151013451,76.36425907232369,89.03692359421966
2024-09-09,82.73350423070764,76.38329125244125,88.86640629086858
2024-09-10,81.43241558860257,75.69657130486564,87.09384182817719
2024-09-11,82.01734608183322,76.26258128622365,88.33825709022945
2024-09-12,81.17075703957354,74.72456384324201,87.15696488246951
2024-09-13,82.00885490046522,75.73933109465146,88.37832312977456
2024-09-14,81.01291394464046,74.7645377269489,87.12967546204419
2024-09-15,81.05820972765652,74.91231418182345,86.94821683042156
2024-09-16,80.93994176023335,74.77303124958803,87.19559819538811
2024-09-17,79.57957756033674,73.14480799662007,85.52738457138676
2024-09-18,80.12939596748863,73.99803651914274,86.34437213612874
2024-09-19,79.2736536352626,73.06583395738691,85.7606485394129
2024-09-20,80.12969395560464,73.79190643355594,86.44386867320475
2024-09-21,79.17924223464377,72.53310405350547,85.7069354236233
2024-09-22,79.29733008319364,73.31925631010604,85.4861872252573
2024-09-23,79.2782277687947,72.85044879028213,85.28545917373637
2024-09-24,78.0418163412862,71.97157992709963,84.28837953391073
2024-09-25,78.73817659892781,71.9523329782331,84.44999373603187
2024-09-26,78.04881750345923,71.82842237431473,84.60944323529502
2024-09-27,79.08786154230476,73.23207378962022,85.4488165952542
2024-09-28,78.33342870410674,71.57576206483999,84.50735986732359
2024-09-29,78.65665953984497,72.27328319603332,85.09849558242509
2024-09-30,78.84775329829209,72.70922352941504,85.11427480750716
2024-10-01,77.82245000016906,71.51180082478906,84.08924440178822
2024-10-02,78.72673046356026,72.15511728106533,84.99014695065063
2024-10-03,78.2381538137937,72.06310741776934,84.62898982002324
2024-10-04,79.46714696597243,72.89682240795793,85.89014352963771
2024-10-05,78.88848488600746,72.23373095585818,84.55029282622901
2024-10-06,79.37039947165141,72.98336703711227,85.6405447949188
2024-10-07,79.70069071425215,72.91893420580018,85.91191974487992
2024-10-08,78.79326704532309,72.77890478410932,84.78534105761366
2024-10-09,79.79288734165512,73.6448544953129,86.14488855524321
2024-10-10,79.37652304729353,73.62250099916392,85.682715514848
2024-10-11,80.65465431852847,74.11778601536618,86.63904984977384
2024-10-12,80.10273892335395,74.01106421262874,85.85566134717024
2024-10-13,80.5902921708586,74.28415653503022,87.05462395821135
2024-10-14,80.90695245983511,74.64118942058651,86.91669758939612
2024-10-15,79.96896074580982,73.51293427016732,85.97738098403845
2024-10-16,80.92382822129919,74.66926962667132,87.2766443582777
2024-10-17,80.45161286150385,74.5513398585712,86.4394949942546
2024-10-18,81.66612124489015,75.44521284916227,88.12959583847193
2024-10-19,81.04627712110639,74.87510757121724,87.20117262321537
2024-10-20,81.46509790148554,75.1305932113691,87.35660466867088
2024-10-21,81.71565663761072,75.67067757117411,87.56840569504494
2024-10-22,80.71746075417056,74.42259913302804,86.67614245211014
2024-10-23,81.62102470543316,75.57467765020209,87.689993649554
2024-10-24,81.1090599070518,75.18457852183333,87.19162910324773
2024-10-25,82.29760080162161,76.14141432648198,88.48041191007614
2024-10-26,81.6673106593906,75.5963502344618,88.08251755168862
2024-10-27,82.0924100389366,75.51818038713783,88.52155775019209
2024-10-28,82.36660679442791,75.99817886107719,88.60966777995219
2024-10-29,81.40945975242511,75.02311000555675,87.83822717778666
2024-10-30,82.37095359625424,76.16489977573073,88.70129953460379
2024-10-31,81.9327081817593,75.28432012814612,88.06797015059158
2024-11-01,83.20914052300652,77.16946138243839,89.36186854874538
2024-11-02,82.67882195676874,76.4572738622667,88.945790933024
2024-11-03,83.21347187789917,77.4240763189581,89.17019965925115
2024-11-04,83.603965004006,77.9980151482522,89.7346425945282
2024-11-05,82.76678202527285,76.44318635096515,88.9097792149282
2024-11-06,83.84867863637965,77.77057109480293,90.46893579659752
2024-11-07,83.52799343335003,76.81426051332387,89.63967268590258
2024-11-08,84.91591005094116,78.99572807171205,90.79263078704066
2024-11-09,84.48791314721717,78.26867151604941,90.5306012613407
2024-11-10,85.11287676833851,79.05093558757838,91.25709780457369
2024-11-11,85.57915931794663,79.21970154090432,91.8917078177032
2024-11-12,84.80113245519684,78.9619129039522,90.93904319519346
2024-11-13,85.92391666125036,79.77671829770374,91.999022734491
2024-11-14,85.62474203727015,79.46526282191373,91.8171669480769
2024-11-15,87.01424818215867,80.96619111795636,93.4495480818119
2024-11-16,86.56796166328847,80.45324630490936,92.88229660056597
2024-11-17,87.1553889846651,80.73156691403186,93.142704807719
2024-11-18,87.56609912951076,81.40507281784124,93.53919428106494
2024-11-19,86.71622333857995,80.62222340171353,92.45439743692633
2024-11-20,87.7531456746974,81.72677154734883,93.5475287041889
2024-11-21,87.3568041972039,81.15986427892437,93.99213075978082
2024-11-22,88.64091826769258,82.5143793878898,94.58831680772134
2024-11-23,88.08438253800708,81.94611593600169,94.10516459568774
2024-11-24,88.56026786824515,82.3003017841682,94.20687670063383
2024-11-25,88.8618058339595,82.63483680234312,95.14835939120678
2024-11-26,87.90878723091987,81.54574525738678,93.87733729851747
2024-11-27,88.85215096219426,82.86828762757152,95.24670276087534
2024-11-28,88.37518597232209,81.98793307581404,94.45930278742165
2024-11-29,89.59466451775332,83.27988112424707,95.82916697175659
2024-11-30,88.9921499414634,82.73170712497053,95.1450663850102
2024-12-01,89.44292159231824,83.48836320534669,95.94227184237502
2024-12-02,89.741895650727,83.73728823911917,96.39005106725331
2024-12-03,88.80997402285492,82.71913224134046,95.286780191529
2024-12-04,89.79859904573298,83.6043846002779,95.68453403224896
2024-12-05,89.3909375927949,83.12855353530233,95.80075193104975
2024-12-06,90.70301333721319,84.95474059272703,96.94298230221968
2024-12-07,90.21503034110835,83.95270238095134,96.49026191329607
2024-12-08,90.800330146098,84.67692633433197,96.9613674174335
2024-12-09,91.25136021124138,85.01902369949705,97.63166631120957
2024-12-10,90.48608452324466,84.20111700492365,96.44424185467692
2024-12-11,91.65261240113172,85.26819155674967,97.79775567309406
2024-12-12,91.43046703296478,85.02422641097687,97.41829988658212
2024-12-13,92.93181017688345,87.17759199686262,99.0951473542899
2024-12-14,92.63286366341322,86.43239731798312,98.93416934347457
2024-12-15,93.40296720907537,87.31292637150253,99.45667677462204
2024-12-16,94.03064766302782,87.51323385270803,100.13180783808734
2024-12-17,93.43012780448731,87.48503902898933,99.65444436853801
2024-12-18,94.74604809915161,88.37942352764249,100.85161968866018
2024-12-19,94.65482050251579,88.42850991087973,101.19738547868708
2024-12-20,96.26592852483338,90.05624137423654,102.43256278058031
2024-12-21,96.05341226833963,90.37203341419112,102.65926798568428
2024-12-22,96.88497636308377,90.84408410357227,103.1690204023556
2024-12-23,97.54809472270502,90.90394541766999,103.79970488704643
2024-12-24,96.95653945062553,90.83780451220099,102.84431593091782
2024-12-25,98.25510694836416,91.69172421237366,104.57137843891259
2024-12-26,98.12096039349315,91.87966424900078,104.33137988792896
2024-12-27,99.66490331052644,93.34080374706167,105.34137548014459
2024-12-28,99.36282386394359,92.63181288158756,105.89165908523259
2024-12-29,100.08474909732526,94.35091839842052,106.2569220872946
2024-12-30,100.62088467594597,94.34623852806797,106.94737176644705
2024-12-31,99.88806938716573,93.45083975623189,105.90952300396626
2025-01-01,101.0344196042689,95.18910229254806,106.99805083457312
2025-01-02,100.74058520175961,95.2374375266591,107.533161283832
2025-01-03,102.1209340642349,96.06308588898678,108.60465349788724
2025-01-04,101.65490726598351,94.85705066350447,107.87538425855013
2025-01-05,102.21598655228004,96.08138346019433,108.51072622175833
2025-01-06,102.59765197821747,96.69513621124406,109.26361593842493
2025-01-07,101.71976108588032,95.39660333511085,108.07443550998057
2025-01-08,102.73312672190946,96.74959330843078,108.82262880997517
2025-01-09,102.32071659933801,96.13424838207781,109.05830537251563
2025-01-10,103.59879303990895,96.94833353349749,110.087803706459
2025-01-11,103.04823591387641,96.71825743405593,109.218980322267
2025-01-12,103.54349097368608,97.60846085155384,109.93958226649629
2025-01-13,103.87852161779662,97.523544132339,110.19577703793188
2025-01-14,102.97319526317962,96.98284132846834,109.33761402577747
2025-01-15,103.97788085560178,97.43805641736644,109.81664640761724
2025-01-16,103.57467970210627,97.41622850814962,109.44744551008186
2025-01-17,104.87860682854634,99.21960331791527,111.22185749238368
2025-01-18,104.36896437454581,97.93360742645338,110.5552604767438
2025-01-19,104.91834749533966,98.69993336223351,110.82253641390638
2025-01-20,105.31865891340072,99.0848740236302,111.70679885543518
2025-01-21,104.48756129710144,98.47259744272893,110.87342942837769
2025-01-22,105.57314194932137,99.72366607854065,111.87606150192781
2025-01-23,105.25520996023856,99.36469751809081,111.13548590511894
2025-01-24,106.64654107456619,100.55905318287405,113.22891849384443
2025-01-25,106.22430996782538,100.1574474957769,112.05595715119857
2025-01-26,106.85914877071176,100.73924093485948,112.55055135773277
2025-01-27,107.34120658754362,100.9279923886195,113.61762186715873
2025-01-28,106.58663806126663,100.92153679598265,112.66637605359149
2025-01-29,107.74229464428372,101.14083038099183,113.2335528993827
2025-01-30,107.48703822723883,101.33238438964595,113.68573808528537
2025-01-31,108.93299220491116,102.57946650415296,115.28802042779338
2025-02-01,108.55696983307634,102.06879365557938,114.5170549418259
2025-02-02,109.22951919450655,103.26551912198727,115.48082813074281
2025-02-03,109.74096029832815,103.48062396788909,116.29122699364245
2025-02-04,109.00784341312125,102.65740341560013,115.22588245809897
2025-02-05,110.17760357292136,103.96646435368817,116.37703073011141
2025-02-06,109.92983237607481,103.36967399603456,116.43842408394981
2025-02-07,111.37748376161461,105.06116237185441,117.85068304353926
2025-02-08,110.99825530738369,105.07088092930901,117.31664718142078
2025-02-09,111.66358608714127,105.27680408659253,117.9523347395111
2025-02-10,112.16464830303647,105.8752231192924,118.49091632799039
2025-02-11,111.41876340454444,105.32325795427143,117.5168475031171
2025-02-12,112.5740191108669,106.2388492581832,118.57620786653875
2025-02-13,112.31050975458987,106.42042682966931,118.44303778276519
2025-02-14,113.74151770911155,107.53264151719709,120.08205582758407
2025-02-15,113.34487826768387,106.88945097704398,119.49901112174925
2025-02-16,113.99196955630191,108.12207538957703,120.57519099433668
2025-02-17,114.47370494664696,108.28865274460084,121.67833809934504
2025-02-18,113.70695862871683,107.5564464824237,120.00336285110397
2025-02-19,114.83920040994141,109.04247355880881,120.97498542284043
2025-02-20,114.54976152285384,108.70502440995122,120.95989517529212
2025-02-21,115.95104830367926,109.91024714607748,121.90169975009293
2025-02-22,115.51994497563226,109.48471474110467,121.56788659746202
2025-02-23,116.1268457880443,109.5368421513112,122.11045502717786
2025-02-24,116.56169249379168,110.1595428230219,122.32114214932885
2025-02-25,115.74044623560442,109.8753013794889,121.90251767769678
2025-02-26,116.80976826653047,110.7667021072844,122.79323654426024
2025-02-27,116.44832964518393,110.20649239192977,122.8685410890791
2025-02-28,117.76806518045173,111.87539392402404,124.1669016617715
2025-03-01,117.24561137715312,110.6450440735466,123.57002397851446
2025-03-02,117.75136730530727,111.53336021419123,123.70934917169726
2025-03-03,118.07555324415294,112.28743853337009,124.54705298869777
2025-03-04,117.13469527522838,111.00323995831529,123.70656511898349
2025-03-05,118.07630961806359,111.97539164595159,124.18307475197739
2025-03-06,117.58020650426664,111.11710721925007,123.95888416757788
2025-03-07,118.7597288194365,112.51914511486987,124.91169470114588
2025-03-08,118.09316552215584,111.66647099625011,124.32630423255699
2025-03-09,118.45277931785375,112.7057455123065,124.88483599070584
2025-03-10,118.63082427563904,112.44952407150815,125.07547298451571
2025-03-11,117.54598265752736,111.35997592675722,123.672491357046
2025-03-12,118.34799607421945,112.23800714164913,124.38818296457698
2025-03-13,117.71891227065525,111.6297539566424,123.98476048809141
2025-03-14,118.77426441919506,112.46971341674927,124.9800315006481
2025-03-15,117.99442466981648,111.49763932360025,124.2417371718023
2025-03-16,118.25357321388952,111.64490012083513,124.04265466583311
2025-03-17,118.34566031306413,112.05768027952301,124.09591667005238
2025-03-18,117.19079225644454,111.20119339718318,123.93486634903871
2025-03-19,117.93981793298319,111.4917488883418,124.01743948647089
2025-03-20,117.27553872445799,110.85737470297005,123.12620472033163
2025-03-21,118.31385978595661,111.93811177305498,123.96396081781849
2025-03-22,117.53512540114068,111.41393001931338,123.86997213339211
2025-03-23,117.81308032627223,110.96552902138701,123.90127748763801
2025-03-24,117.94083492974633,111.60989544806168,124.30056916046101
2025-03-25,116.83726513135059,110.82282653360146,123.34624474457009
2025-03-26,117.65162355162892,111.09515621091613,124.29582649032065
2025-03-27,117.06478398990063,111.03913046279146,123.65787167576384
2025-03-28,118.19043641607917,112.14794794040435,124.08392577656679
2025-03-29,117.50647401235283,111.59497313288419,123.86879823537282
2025-03-30,117.88401279068056,111.8174944060926,123.73743109247177
2025-03-31,118.11342000860034,112.06768998885495,124.40499815817354
2025-04-01,117.11078065303722,111.3613677542188,123.35085630024136
2025-04-02,118.02257656861384,111.5350729240967,124.10079073176401
2025-04-03,117.52699846955294,110.97905331933892,123.38078880013956
2025-04-04,118.735206150585,112.59611932522087,124.77270555239667
2025-04-05,118.12277662790272,111.9499518870133,123.98013350948602
2025-04-06,118.55877904898651,112.26302074641407,125.04951673547744
2025-04-07,118.8318510741524,112.86511285240229,124.78343317676757
2025-04-08,117.85670469204578,111.57885281365088,124.0268914185664
2025-04-09,118.77883498872161,112.78299079561623,124.79296045394946
2025-04-10,118.27585133365918,111.61003455502772,124.6501848552969
2025-04-11,119.45874582645803,113.33928496951316,125.5189550708468
2025-04-12,118.80333858041783,112.8490667181633,125.14638782492693
2025-04-13,119.17933884815127,112.83548211888274,125.33645742892921
2025-04-14,119.37639717349056,113.5630946984064,125.8690659163614
2025-04-15,118.31057731349495,112.25467657729614,124.56100757578506
2025-04-16,119.12902250758196,113.16594594866068,125.56081974041238
2025-04-17,118.51123685820082,112.40915932614654,124.37966645966175
2025-04-18,119.57029817177668,113.52164607633036,126.30687790242182
2025-04-19,118.78424349956853,112.50872295986404,124.7621627238739
2025-04-20,119.02506815502659,112.54995420749566,124.72405452648852
2025-04-21,119.08471521821474,113.01837692450077,125.00479610611642
2025-04-22,117.88148609693884,111.40285411736461,123.76680204994472
2025-04-23,118.56464849274353,112.4244703642522,125.15081002350277
2025-04-24,117.815664199338,112.06651491770512,123.66468242932741
2025-04-25,118.74935458780695,112.36616549302222,125.02891211355765
2025-04-26,117.84524632209595,111.68446272122308,124.0574919028337
2025-04-27,117.97653914469858,111.6822106763743,123.8085974268005
2025-04-28,117.93607353531563,112.00523754596674,124.44043400227753
2025-04-29,116.64272931063103,109.61734615495466,122.61639252147289
2025-04-30,117.2460317044737,111.14493715657615,123.39536421432967
2025-05-01,116.42738723589818,110.03414977209573,122.83599090540068
2025-05-02,117.30126679357241,110.98314696228701,123.42386287264276
2025-05-03,116.34657776304724,109.9140041551912,122.58259839387058
2025-05-04,116.43566605278932,110.44326624193319,122.92937507600541
2025-05-05,116.36032460241702,109.40663704826353,122.35225858226056
2025-05-06,115.03823802577304,108.44533129719845,121.46691006175305
2025-05-07,115.61763836165639,109.33372231549241,121.29038892936624
2025-05-08,114.77859257189135,108.41094314541408,120.92076608665496
2025-05-09,115.63423749868542,109.59442043666401,121.60633003114796
2025-05-10,114.66220239689133,108.59166956359032,120.91621807826051
2025-05-11,114.73365824571081,108.30186490019665,121.00643806409695
2025-05-12,114.63936888313964,108.23112716184833,121.05652639104424
2025-05-13,113.29617223580516,107.26561911949227,119.39486890367509
2025-05-14,113.85166544030905,107.74707814899668,119.98640953503792
2025-05-15,112.98551355940042,106.57792804175618,118.84738299373606
2025-05-16,113.8106969386411,107.8808029862378,120.3900067666189
2025-05-17,112.80493694387238,107.31532279213407,119.01958151364583
2025-05-18,112.83973921164235,106.65504131268908,118.93431041549255
2025-05-19,112.70642968892946,106.281575051654,119.0414245154425
2025-05-20,111.32261226600119,105.4756977258315,117.58577402707577
2025-05-21,111.83682261125398,105.88163641630997,117.93441835855234
2025-05-22,110.92979898012032,104.74026332563977,116.9883068225215
2025-05-23,111.71568633485037,105.57771917319468,117.81845750055301
2025-05-24,110.67341498808237,104.421168518639,116.49019681728907
2025-05-25,110.6756945097442,104.4929177735951,116.75228410308513
2025-05-26,110.51499986479969,104.43413329514055,116.4966744675032
2025-05-27,109.10998030629794,103.45298303832831,114.97821861765004
2025-05-28,109.61006732768053,103.15736323922197,116.23651234751419
2025-05-29,108.69670406122839,102.6134697059839,115.04087562219739
2025-05-30,109.4845139412312,102.87927229989977,115.9967310887866
2025-05-31,108.45265114523352,102.13515574961353,114.83467154239061
2025-06-01,108.47377462847089,102.38899397481072,114.76706580937315
2025-06-02,108.34002353343939,102.06984596622215,114.550757487107
2025-06-03,106.96942502367926,100.53492018447997,113.17711729116053
2025-06-04,107.51051106110651,101.5806886881875,113.4900638425683
2025-06-05,106.64356640958252,100.71568500767178,113.10697224550276
2025-06-06,107.48182525991045,101.32333440645678,113.41066158344924
2025-06-07,106.50285825633239,100.23249887598747,112.7398902477349
2025-06-08,106.57759071672227,100.1825695285065,112.76807211993467
2025-06-09,106.49632854442527,100.40452725053078,112.25078122111175
2025-06-10,105.17522137357439,99.21543300319327,111.10834771815843
2025-06-11,105.76093778092476,99.61020708343015,112.02022326534187
2025-06-12,104.93197303300254,98.65607109438591,111.12543533289362
2025-06-13,105.79990487691335,99.4165349198428,111.94663726687911
2025-06-14,104.84083725382013,99.0292212121967,111.27233523318455
2025-06-15,104.9244708708607,98.80694967194961,111.03789161716476
2025-06-16,104.8401753765627,98.8399906854573,111.34133108600852
2025-06-17,103.50349108772953,97.41956566910542,110.05601448829799
2025-06-18,104.0608337186614,97.58430671077733,109.92834302804486
2025-06-19,103.19082145577241,97.07450690257924,109.25650485658844
